stim_id,gender,age,task_rt,face_width,face_length
face_4627,f,33,869.57,63.28,113.4
face_4628,f,30,348.65,60.14,112.62
face_4629,f,32,672.37,63.59,118.25
face_4630,f,18,1088.1,57.1,122.28
face_4631,m,58,747.04,65.29,114.66
face_4632,f,40,412.36,62.36,107.21
face_4633,f,26,394.3,58.9,113.53
face_4634,f,41,699.2,62.370000000000005,114.66
face_4635,m,47,889.2,64.5,114.64
face_4636,m,38,648.15,64.8,110.81
face_4637,m,50,471.5,70.87,105.05
face_4638,m,25,426.67,62.05,115.79
face_4639,m,22,282,63.3,115.67
face_4640,m,38,537.35,65.28,112.71
face_4641,f,60,678.86,61.34,113.98
face_4642,m,49,584.97,63.2,114.08
face_4643,m,46,726.31,64.73,114.5
face_4644,f,32,426.7,57.25,120.61
face_4645,f,52,829.01,65.19,109.01
face_4646,f,40,562.99,64.64,111.22
face_4647,f,39,867.38,61.58,110.81
face_4648,f,31,969.49,61.959999999999994,110.56
face_4649,m,41,505.55,61.67,111.34
face_4650,f,41,921.09,60.58,115.97
face_4651,m,56,519.52,60.69,113.37
face_4652,m,54,405.27,66.2,115.37
face_4653,m,29,571.43,59.09,124.37
face_4654,f,54,531.4,61.22,119.57
face_4655,f,43,634.62,63.34,109.67
face_4656,f,40,838.93,62.040000000000006,114.32
face_4657,f,48,607.94,61.510000000000005,112.44
face_4658,f,22,349.33,61.24,117.03
face_4659,m,36,833.23,63.61,115.26
face_4660,f,35,631.57,60.75,112.12
face_4661,m,35,723.67,63.86,110.48
face_4662,f,38,400.83,59,114.84
face_4663,m,26,609.15,62.68,117.61
face_4664,f,56,852.23,62.42,111.06
face_4665,f,35,662.91,61.5,113.75
face_4666,m,26,397.26,59.99,114.16
face_4667,m,21,532.3,63.91,114.51
face_4668,m,43,428.85,64.25,117.49
face_4669,m,38,547.57,62.93,118.46
face_4670,f,29,350.34,63.510000000000005,109.84
face_4671,f,45,438.01,62.69,116.23
face_4672,f,59,627.74,61.86,116.57
face_4673,m,47,395.55,63.68,113.31
face_4674,m,25,544.8,67.45,109.2
face_4675,m,47,558.41,58.97,118.84
face_4676,m,30,315.61,64.82,112.83
face_4677,m,24,422.63,61.49,112.18
face_4678,f,23,403.76,60.38,116.93
face_4679,m,45,456.12,62.89,119.89
face_4680,m,40,496.57,63.3,115.96
face_4681,f,38,632.33,65.4,106.77
face_4682,m,28,602.29,67.93,110.57
face_4683,f,28,427.72,59.71,113.12
face_4684,f,43,332.35,60.33,111.83
face_4685,m,41,736.88,64.12,113.88
face_4686,f,50,508.08,62.41,111.43
face_4687,f,41,465.2,58.29,114.12
face_4688,f,32,875.21,60.08,113.81
face_4689,f,51,303.01,60.34,117.39
face_4690,m,18,1305.13,62.55,116.34
face_4691,f,21,399.21,60.96,114.69
face_4692,m,25,586.63,62.42,111.35
face_4693,f,41,1148.64,56.09,120.67
face_4694,m,19,589.13,60.31,112.92
face_4695,f,40,1105.69,61.95,113.41
face_4696,m,41,341.54,66.51,112.91
face_4697,f,18,713.65,61.56,114.68
face_4698,m,22,536.32,64.93,114.54
face_4699,f,44,501.74,60.97,116.18
face_4700,f,26,1565.85,56.87,114.5
face_4701,f,39,526.84,63.81999999999999,107.3
face_4702,m,35,548.12,64.39,112.53
face_4703,m,60,663.48,63.66,110.88
face_4704,f,59,579.34,57.24,113.85
face_4705,f,21,635.02,65.01,107.64
face_4706,f,46,699.93,62.31,112.04
face_4707,f,34,411.56,59.45,117.17
face_4708,f,33,944.97,63.59,116.21
face_4709,f,40,376.53,60.61,114.59
face_4710,m,41,549.25,64.7,111.64
face_4711,f,26,406.29,64.35,109.49
face_4712,f,46,1174.01,61.01,118.67
face_4713,f,20,340.55,56.79,117.2
face_4714,m,42,395.13,64.31,115.53
face_4715,m,44,310.67,64.23,110.18
face_4716,f,56,383.86,62.58,111.64
face_4717,f,33,777.51,62.260000000000005,115.31
face_4718,f,31,571.54,60.32,112.97
face_4719,f,37,825.32,58.77,110.82
face_4720,f,23,256.34,62.09,114.17
face_4721,f,18,347.42,57.72,114.62
face_4722,m,54,1057.94,63.59,114.65
face_4723,f,44,407.37,64.52,103.57
face_4724,f,55,362.3,60.07,111.15
face_4725,m,39,1098.44,62.98,117.86
face_4726,f,28,413.78,59.84,121.21
face_4727,m,20,524.22,69.76,109.99
face_4728,f,31,565.02,62.28,111.43
face_4729,m,45,442.94,65.28,115.18
face_4730,f,20,300.15,58.5,117.27
face_4731,m,58,461.06,65.62,117.01
face_4732,f,26,329.19,58.88,116.16
face_4733,f,40,823.63,68.81,111.43
face_4734,m,24,854.23,64.22,113.09
face_4735,f,48,597.49,60.34,108.62
face_4736,m,45,435.76,65.3,109.72
face_4737,f,42,459.73,62.93000000000001,108.1
face_4738,f,27,343.99,62.68000000000001,111.38
face_4739,f,44,531.59,64.04,113.55
face_4740,f,49,608.61,60.84,113.84
face_4741,f,38,621.28,61.19,120.14
face_4742,f,39,405.48,59.36,115.73
face_4743,m,46,979.94,62.45,117.61
face_4744,f,39,848.57,62.959999999999994,110.85
face_4745,f,32,392.93,65.33,107.97
face_4746,f,50,666.75,60.1,111.92
face_4747,m,47,559.99,65.3,117.32
face_4748,f,38,746.16,65.2,114.26
face_4749,m,59,403.49,66.19,115
face_4750,f,41,750.66,64.72,111.66
face_4751,f,34,759.8,64.1,109.95
face_4752,f,36,285.92,62.81999999999999,117.58
face_4753,f,33,447.76,62.16,109.81
face_4754,m,29,615.33,64.9,113.4
face_4755,f,55,460.95,57.72,117.43
face_4756,m,32,248.41,65,112.77
face_4757,m,41,417.79,65.3,116.74
face_4758,m,20,485.34,63.94,113.77
face_4759,m,47,242.89,63.38,110.33
face_4760,m,45,474.88,65.9,113.72
face_4761,m,40,383.11,60.42,115.82
face_4762,m,60,431.15,63.92,113.97
face_4763,f,36,565.11,57.76,112.33
face_4764,f,40,342.32,65.32,109.89
face_4765,f,25,442.72,64.47,114.93
face_4766,m,47,255.33,57.17,125.26
face_4767,f,47,570.78,62.14,113.08
face_4768,f,50,277.23,61.8,118.23
face_4769,f,18,544.27,54.93,115.54
face_4770,f,29,1238.05,64.05,109.11
face_4771,m,19,384.61,63.37,110.38
face_4772,f,43,666.1,62.53,114.41
face_4773,f,52,290.59,62.42,112.81
face_4774,f,18,545.11,61.739999999999995,114.38
face_4775,m,48,990.9,60.68,111.58
face_4776,f,20,609.09,63.5,114.51
face_4777,f,50,793.31,65.42,111.96
face_4778,m,40,454.21,64.57,115.52
face_4779,m,56,445.98,62.77,115.37
face_4780,f,55,707.48,62.42,118.67
face_4781,f,28,1030.83,59.23,114.59
face_4782,f,33,416.11,59.12,118.81
face_4783,f,49,490.37,62.349999999999994,112.1
face_4784,f,33,614.76,58.12,118.56
face_4785,f,28,798.74,64.55,113.58
face_4786,f,47,792.17,63.129999999999995,113.95
face_4787,f,31,430.9,61.08,111.59
face_4788,f,40,707.06,61.8,112.75
face_4789,f,54,406.39,59.72,120.32
face_4790,f,60,330.92,56.89,125.01
face_4791,f,40,277.59,57.1,118.83
face_4792,f,30,481.5,58.88,114.48
face_4793,f,18,438.23,63.84,115.09
face_4794,f,28,292.64,64.66,108.53
face_4795,f,44,655.37,64.26,112.1
face_4796,m,60,405.91,59.45,119.4
face_4797,m,58,346.45,59.73,117.83
face_4798,m,31,1220.12,64.41,111.97
face_4799,m,37,606.36,64.51,114.71
face_4800,f,46,582.47,65.07,110.15
face_4801,m,19,609.67,60.63,119.56
face_4802,f,41,343.94,59.13,114.08
face_4803,m,47,1019.94,67.26,113.38
face_4804,f,52,437.84,61.760000000000005,112.43
face_4805,f,54,663.58,61.32,110.22
face_4806,f,46,408.34,60.14,115.54
face_4807,f,33,725.77,60.55,118.82
face_4808,m,47,410.89,59.99,116.04
face_4809,f,26,277.05,59.12,115.31
face_4810,m,46,748.7,66.24,115.38
face_4811,f,31,688.06,62.760000000000005,111.6
face_4812,m,57,412.83,68.9,110.47
face_4813,m,22,565.58,64.96,109.78
face_4814,m,38,327.8,65.57,116.48
face_4815,m,51,988.39,64.95,110.63
face_4816,f,47,1024.5,62.769999999999996,113.37
face_4817,f,33,596.21,55.56,117.36
face_4818,m,49,1075.5,59.88,116.79
face_4819,m,32,899.25,66.81,115.23
face_4820,m,41,746.56,64.71,114.22
face_4821,m,26,610.68,63.96,113.18
face_4822,m,23,532.45,62.05,115.06
face_4823,m,39,521.52,69.15,111.8
face_4824,f,53,546.44,58.31,117.49
face_4825,m,33,890.6,60.42,122.48
face_4826,f,59,817.92,63.790000000000006,108.52
face_4827,f,36,361.96,64.18,107.87
face_4828,m,37,351.22,61.16,108.94
face_4829,m,27,634.01,62.97,113.68
face_4830,f,33,447.21,59.78,113.28
face_4831,m,38,600.7,67.69,111.5
face_4832,f,55,416.83,60.82,112.52
face_4833,m,38,365.88,64.26,113.32
face_4834,m,39,485.83,68.26,106.41
face_4835,f,56,530.86,59.41,112.93
face_4836,m,57,1486.41,62.59,113.63
face_4837,f,45,330.01,61.49,113.3
face_4838,m,26,521.96,64.99,113.08
face_4839,m,30,506.52,64.14,113.86
face_4840,f,55,235.22,60.65,116.65
face_4841,m,30,430.97,63.93,111.71
face_4842,m,27,614.41,61.73,111.54
face_4843,f,18,636.58,59.08,114.56
face_4844,f,58,279.37,60.32,117.45
face_4845,m,35,330.82,64.98,111.45
face_4846,m,43,480.41,65.37,114.97
face_4847,f,54,320.67,63.64,112.73
face_4848,f,48,1167.44,60.62,114.75
face_4849,m,18,572.13,63.58,108.52
face_4850,f,42,820.02,55.76,121.45
face_4851,f,22,446.23,63.19,107.86
face_4852,f,57,658.72,58.77,117.45
face_4853,f,60,816.52,65.95,109.06
face_4854,f,21,316.05,59.81,114.94
face_4855,f,43,483.2,64.77,109.06
face_4856,m,39,429.46,62.24,114.69
face_4857,m,41,496.67,66.59,110.21
face_4858,m,45,623.96,65.7,108.45
face_4859,m,40,425.62,64.82,116.27
face_4860,m,25,960.19,62.18,114.25
face_4861,m,52,707.19,66.27,108.1
face_4862,m,46,312.56,64.37,109.64
face_4863,f,20,287.25,61.17,117.78
face_4864,f,25,652,65.69,108.08
face_4865,f,24,609.99,56.74,123.05
face_4866,f,31,681.8,59.63,112.26
face_4867,f,56,420.8,60.03,116.86
face_4868,f,53,765.87,62.709999999999994,112.79
face_4869,f,40,322.13,58.77,116.97
face_4870,f,60,480.06,59.77,115.89
face_4871,m,19,361.16,60.6,117.43
face_4872,m,50,985.5,63.4,117.24
face_4873,f,57,566.07,61.38,109.32
face_4874,f,19,858.73,61.19,116.82
face_4875,f,27,454.6,63.91,111.34
face_4876,f,51,530.93,60.25,114.6
face_4877,f,19,473.94,62.349999999999994,112.81
face_4878,f,49,923.95,64.65,115.16
face_4879,m,56,337.61,67.49,109.72
face_4880,f,46,1173.49,63.31999999999999,108.23
face_4881,f,28,691.77,62.269999999999996,114.78
face_4882,f,41,598.73,58.26,117.25
face_4883,m,20,542.96,60.71,119.47
face_4884,m,19,800.81,63.63,115.07
face_4885,f,48,670.71,63.269999999999996,110.28
face_4886,m,47,816.43,65.24,113.26
face_4887,m,23,387.88,64.44,113.45
face_4888,m,46,635.56,64.05,115.24
face_4889,f,38,617.94,65.2,108.74
face_4890,f,47,1223.6,63.879999999999995,110.01
face_4891,m,49,367.71,65.99,110.28
face_4892,f,58,710.56,59.57,115.02
face_4893,f,24,270.91,59.18,115.42
face_4894,m,34,611.12,63.75,117.81
face_4895,f,28,422.18,61.510000000000005,112.43
face_4896,f,46,353.12,61.48,116.44
face_4897,f,25,771.52,62.120000000000005,114.93
face_4898,m,23,495.56,63.13,117.53
face_4899,m,47,428.45,67.71,108.38
face_4900,m,40,491.63,64.56,111.96
face_4901,f,50,605.04,61.47,111.66
face_4902,f,38,918.93,58.92,119.67
face_4903,f,42,472.77,58.89,116.27
face_4904,f,18,563.61,57.26,117.2
face_4905,f,18,676.7,58.16,112.51
face_4906,f,22,507.3,59.91,115.43
face_4907,m,24,343.94,63.61,109.22
face_4908,f,26,411.47,60.52,118.08
face_4909,m,40,522.96,64.95,118.95
face_4910,f,19,701.95,60.92,112.69
face_4911,f,37,328.13,59.97,112.77
face_4912,f,40,599.82,55.36,119.31
face_4913,f,38,724.56,62.33,116.56
face_4914,m,26,1141.13,64.14,116.43
face_4915,f,47,543.38,58.78,117.39
face_4916,f,58,446.2,60.89,114.71
face_4917,f,32,656.7,62,113.23
face_4918,f,31,338.7,60.5,119.02
face_4919,f,42,608.68,65.6,113.14
face_4920,m,49,811.64,61.76,111.46
face_4921,m,48,591.01,63.5,113.14
face_4922,f,47,388.03,60.91,115.17
face_4923,f,35,723.24,60.83,114.88
face_4924,f,19,725.72,62.370000000000005,110.35
face_4925,m,41,583.66,66.08,108.76
face_4926,f,18,368.1,58.18,115.59
face_4927,m,57,861.71,62.21,112.54
face_4928,f,19,279.7,60.26,116.84
face_4929,f,32,468.93,60.81,116.67
face_4930,f,49,499.44,59.78,115.84
face_4931,f,34,473.39,61.17,116.14
face_4932,f,59,354.2,66.04,114.32
face_4933,m,39,329.06,58.59,123.64
face_4934,m,25,635.63,62.09,111.03
face_4935,m,18,440.24,62.12,115.76
face_4936,m,34,454.8,62.21,113.74
face_4937,m,38,975.53,66.01,113.38
face_4938,m,27,268.73,60.61,118.09
face_4939,m,27,622.18,62.09,115.92
face_4940,f,25,867.59,59.02,121.56
face_4941,m,18,483.15,62.15,112.78
face_4942,m,18,703.21,67.54,108.19
face_4943,f,58,525.5,63.349999999999994,114.08
face_4944,f,53,1424.39,64.7,112.77
face_4945,f,29,379.2,61.5,114.92
face_4946,f,51,408.97,62.83,114.03
face_4947,m,26,739.28,63.72,113.71
face_4948,m,32,344.11,62.86,115.44
face_4949,m,27,740.92,66,111.98
face_4950,m,35,776.6,65.2,114.33
face_4951,f,60,1274.54,64.72,105.51
face_4952,m,21,346.73,66.12,110.95
face_4953,f,26,299.83,63.81999999999999,108.99
face_4954,f,36,734.56,59.45,115.92
face_4955,f,34,753.43,58.53,115.43
face_4956,m,44,338.34,66.88,109.51
face_4957,f,21,639.71,58.14,111.48
face_4958,m,40,401.83,56.9,116.62
face_4959,f,30,370.11,63.89,116.21
face_4960,m,25,425.28,65.85,110.35
face_4961,f,58,901.46,64.65,109.42
face_4962,m,56,897.09,64.51,112.25
face_4963,f,58,1247.99,60.34,112.38
face_4964,m,37,505.58,67.29,111.98
face_4965,m,41,590.67,65.36,112
face_4966,f,58,317.11,61.56,111.93
face_4967,m,19,589.06,62.69,112.26
face_4968,f,60,414.94,61.35,113.6
face_4969,m,20,351.77,61.53,113.72
face_4970,f,41,743.23,57.39,115.8
face_4971,f,41,267.05,61.980000000000004,110.92
face_4972,f,47,319.2,61.28,114.42
face_4973,f,52,1099.6,60.24,116.98
face_4974,m,40,561.36,67.37,111.27
face_4975,f,25,534.01,62.25,111.37
face_4976,m,51,949.35,60.88,118.38
face_4977,m,49,705.84,63.45,115.7
face_4978,m,20,844.95,66.9,113.06
face_4979,m,59,498.34,65.55,111.88
face_4980,m,34,335.03,64.23,111.61
face_4981,f,49,761.63,64.03,107.52
face_4982,m,29,618.23,58.77,118.54
face_4983,m,39,676.83,60.76,119.68
face_4984,f,42,356.51,63.980000000000004,113.1
face_4985,m,57,815.75,62.29,114.72
face_4986,f,41,640.71,61.849999999999994,116.61
face_4987,f,59,416.76,62.370000000000005,112.17
face_4988,f,39,463.02,59.3,117.08
face_4989,f,23,430.2,61.43,114.95
face_4990,m,20,649.72,63.06,116.54
face_4991,f,22,399.83,60.79,112.17
face_4992,f,57,1092.51,61.67,114.87
face_4993,m,43,372.73,60.4,117.15
face_4994,m,18,460.57,66.68,109.48
face_4995,m,53,259.89,61.96,113.67
face_4996,f,38,567.96,64.88,109.94
face_4997,m,19,779.35,64.05,113.34
face_4998,f,39,544.58,65.88,111.09
face_4999,m,25,341.94,62.56,114.79
face_5000,f,37,330.9,65.01,106.95
